x,y,z,color,ncluster,label,sub_group_type,idd
4576.60986328125,1073.239990234375,634.1799926757812,#f77189,2,0,dropM,1
4669.39013671875,1012.6400146484376,672.4299926757812,#f77189,2,0,dropM,1
4611.52001953125,1107.239990234375,546.1799926757814,#f77189,2,0,dropM,1
4053.06005859375,3289.969970703125,466.260009765625,#f77189,2,0,dropM,1
4042.860107421875,3387.340087890625,473.6199951171875,#f77189,2,0,dropM,1
4073.75,3341.360107421875,371.4100036621094,#f77189,2,0,dropM,1
4312.52978515625,3810.81005859375,763.0399780273438,#f77189,2,0,dropM,1
5664.93994140625,3879.72998046875,622.47998046875,#f77189,2,0,dropM,1
5666.419921875,3787.0400390625,685.9600219726562,#f77189,2,0,dropM,1
5579.5498046875,3916.010009765625,631.1300048828125,#f77189,2,0,dropM,1
4006.31005859375,5739.66015625,908.6199951171876,#000000,2,1,dropM,1
5221.85986328125,1633.68994140625,663.5399780273438,#f77189,2,0,dropM,1
4432.89013671875,2425.60009765625,887.8800048828125,#f77189,2,0,dropM,1
4388.6298828125,2362.080078125,986.9500122070312,#f77189,2,0,dropM,1
5594.81982421875,2397.22998046875,598.5900268554688,#f77189,2,0,dropM,1
5689.580078125,2340.3798828125,487.5,#f77189,2,0,dropM,1
5489.990234375,2466.2099609375,664.0499877929688,#f77189,2,0,dropM,1
5541.66015625,2433.81005859375,621.5900268554688,#f77189,2,0,dropM,1
3367.090087890625,2389.860107421875,484.67999267578125,#f77189,2,0,dropM,1
3419.64990234375,2475.8701171875,406.2799987792969,#f77189,2,0,dropM,1
3460.5400390625,2476.010009765625,486.6400146484375,#f77189,2,0,dropM,1
3286.820068359375,2242.6201171875,457.3399963378906,#f77189,2,0,dropM,1
5553.39013671875,2557.25,948.8400268554688,#f77189,2,0,dropM,1
5572.66015625,2575.18994140625,838.489990234375,#f77189,2,0,dropM,1
5520.0,2443.550048828125,889.9500122070312,#f77189,2,0,dropM,1
5640.1298828125,3638.429931640625,833.2899780273438,#f77189,2,0,dropM,1
3766.1201171875,1352.9599609375,1026.6400146484377,#f77189,2,0,dropM,1
3741.10009765625,1453.0999755859375,1067.260009765625,#f77189,2,0,dropM,1
5441.4599609375,2274.31005859375,1036.989990234375,#f77189,2,0,dropM,1
5306.64013671875,2247.550048828125,931.280029296875,#f77189,2,0,dropM,1
5361.080078125,2249.60009765625,997.0900268554688,#f77189,2,0,dropM,1
5282.31005859375,1874.969970703125,373.7099914550781,#f77189,2,0,dropM,1
5214.509765625,1959.3499755859373,456.1000061035156,#f77189,2,0,dropM,1
5329.18017578125,1862.5999755859373,322.69000244140625,#f77189,2,0,dropM,1
5308.27001953125,2000.699951171875,390.5700073242188,#f77189,2,0,dropM,1
4522.72021484375,1975.5,642.1599731445312,#f77189,2,0,dropM,1
4542.58984375,2044.6099853515625,559.0700073242189,#f77189,2,0,dropM,1
4610.93994140625,1951.02001953125,646.2899780273438,#f77189,2,0,dropM,1
4587.89013671875,1912.469970703125,486.489990234375,#f77189,2,0,dropM,1
4580.64990234375,2090.5400390625,705.6400146484375,#f77189,2,0,dropM,1
4625.7900390625,1919.7900390625,571.8699951171875,#f77189,2,0,dropM,1
5102.64990234375,2898.010009765625,672.9000244140625,#f77189,2,0,dropM,1
5054.4501953125,3033.800048828125,747.1799926757812,#f77189,2,0,dropM,1
5129.2099609375,2821.2099609375,691.2100219726562,#f77189,2,0,dropM,1
5099.759765625,2982.39990234375,698.5499877929688,#f77189,2,0,dropM,1
5208.4501953125,2769.02001953125,719.5900268554688,#f77189,2,0,dropM,1
5050.85009765625,2791.469970703125,622.5,#f77189,2,0,dropM,1
3060.97998046875,2427.280029296875,731.25,#f77189,2,0,dropM,1
3096.590087890625,2383.89990234375,634.3599853515625,#f77189,2,0,dropM,1
4994.41015625,1033.9300537109377,729.989990234375,#f77189,2,0,dropM,1
4919.31982421875,1043.1099853515623,693.6900024414062,#f77189,2,0,dropM,1
5101.08984375,934.9500122070312,781.2000122070312,#f77189,2,0,dropM,1
5119.740234375,4220.39013671875,805.8099975585938,#f77189,2,0,dropM,1
5069.990234375,3993.93994140625,727.3599853515625,#f77189,2,0,dropM,1
5056.02978515625,4209.31982421875,673.9199829101562,#f77189,2,0,dropM,1
5111.33984375,4119.27001953125,772.1199951171875,#f77189,2,0,dropM,1
5070.5,3859.77001953125,732.3699951171875,#f77189,2,0,dropM,1
5106.52978515625,3956.1201171875,816.72998046875,#f77189,2,0,dropM,1
4856.64013671875,3066.669921875,347.739990234375,#f77189,2,0,dropM,1
4880.91015625,3055.010009765625,441.9100036621094,#f77189,2,0,dropM,1
4929.52978515625,3084.280029296875,508.1300048828125,#f77189,2,0,dropM,1
4941.47021484375,3190.27001953125,558.1799926757814,#f77189,2,0,dropM,1
4667.330078125,2933.52001953125,952.0999755859376,#f77189,2,0,dropM,1
4608.669921875,3057.5,866.469970703125,#f77189,2,0,dropM,1
4677.9599609375,2873.570068359375,855.780029296875,#f77189,2,0,dropM,1
5441.52978515625,868.2999877929688,845.3300170898438,#f77189,2,0,dropM,1
5555.35986328125,864.1199951171875,783.969970703125,#f77189,2,0,dropM,1
5467.02001953125,807.530029296875,928.8800048828124,#f77189,2,0,dropM,1
5480.89990234375,808.9600219726562,825.0399780273438,#f77189,2,0,dropM,1
3633.580078125,1922.77001953125,907.6500244140624,#f77189,2,0,dropM,1
4211.39013671875,3657.820068359375,942.780029296875,#f77189,2,0,dropM,1
4233.7998046875,3653.889892578125,862.6599731445312,#f77189,2,0,dropM,1
4357.85986328125,3691.35009765625,830.780029296875,#f77189,2,0,dropM,1
4275.7998046875,3615.820068359375,896.739990234375,#f77189,2,0,dropM,1
3817.2900390625,2035.1500244140625,1043.6700439453123,#f77189,2,0,dropM,1
3710.909912109375,2046.9100341796875,961.469970703125,#f77189,2,0,dropM,1
3619.639892578125,2360.110107421875,488.55999755859375,#f77189,2,0,dropM,1
3035.929931640625,1787.43994140625,900.6199951171875,#f77189,2,0,dropM,1
3100.050048828125,1737.8800048828125,992.6199951171876,#f77189,2,0,dropM,1
4087.929931640625,1933.3499755859373,562.8200073242189,#f77189,2,0,dropM,1
4121.91015625,1839.6600341796875,564.739990234375,#f77189,2,0,dropM,1
5292.1298828125,3196.1201171875,999.3300170898438,#f77189,2,0,dropM,1
4920.7900390625,1988.030029296875,448.1700134277344,#f77189,2,0,dropM,1
4950.1298828125,1889.43994140625,422.6900024414063,#f77189,2,0,dropM,1
4998.8798828125,2028.530029296875,527.510009765625,#f77189,2,0,dropM,1
4964.759765625,1871.0799560546875,533.9199829101564,#f77189,2,0,dropM,1
4954.2900390625,1841.4100341796875,665.3300170898438,#f77189,2,0,dropM,1
5174.64013671875,792.219970703125,782.3200073242188,#f77189,2,0,dropM,1
4214.419921875,2524.35009765625,678.2899780273438,#f77189,2,0,dropM,1
4209.259765625,1860.4200439453125,668.1199951171875,#f77189,2,0,dropM,1
3366.47998046875,2742.719970703125,881.969970703125,#f77189,2,0,dropM,1
3248.60009765625,1602.75,864.4600219726562,#f77189,2,0,dropM,1
3320.6298828125,1518.9100341796875,900.8800048828124,#f77189,2,0,dropM,1
4929.0400390625,2263.070068359375,302.92999267578125,#f77189,2,0,dropM,1
4912.06982421875,2246.3798828125,463.8500061035156,#f77189,2,0,dropM,1
3888.81005859375,3560.14990234375,721.9199829101562,#f77189,2,0,dropM,1
3782.43994140625,3500.070068359375,720.719970703125,#f77189,2,0,dropM,1
3797.469970703125,3604.330078125,734.6099853515625,#f77189,2,0,dropM,1
4930.52001953125,3876.909912109375,908.510009765625,#f77189,2,0,dropM,1
4909.52978515625,3798.330078125,861.75,#f77189,2,0,dropM,1
4902.490234375,3767.300048828125,969.5599975585938,#f77189,2,0,dropM,1
4987.7099609375,3828.8798828125,989.6199951171876,#f77189,2,0,dropM,1
4387.89990234375,3317.919921875,497.5,#f77189,2,0,dropM,1
4365.64013671875,3310.989990234375,379.7999877929688,#f77189,2,0,dropM,1
4442.669921875,3337.969970703125,395.30999755859375,#f77189,2,0,dropM,1
4443.66015625,3360.31005859375,640.5399780273438,#f77189,2,0,dropM,1
4356.1298828125,3398.739990234375,575.0700073242188,#f77189,2,0,dropM,1
3638.6298828125,1768.6300048828125,894.8900146484375,#f77189,2,0,dropM,1
3678.909912109375,1675.5,918.6300048828124,#f77189,2,0,dropM,1
3172.25,3987.719970703125,777.5599975585938,#000000,2,1,dropM,1
3129.510009765625,3988.760009765625,716.3499755859375,#000000,2,1,dropM,1
3295.550048828125,3987.330078125,922.3099975585938,#000000,2,1,dropM,1
3082.2099609375,1604.9100341796875,869.1799926757812,#f77189,2,0,dropM,1
3130.8798828125,1739.6199951171875,766.5499877929688,#f77189,2,0,dropM,1
3081.7099609375,1737.56005859375,675.0900268554688,#f77189,2,0,dropM,1
3155.320068359375,1686.8299560546875,858.5700073242188,#f77189,2,0,dropM,1
3157.239990234375,1679.260009765625,931.1799926757812,#f77189,2,0,dropM,1
5355.25,2580.97998046875,651.6300048828125,#f77189,2,0,dropM,1
5276.8701171875,2634.31005859375,701.22998046875,#f77189,2,0,dropM,1
5442.72998046875,2591.35009765625,736.5900268554688,#f77189,2,0,dropM,1
5496.740234375,2628.75,807.4000244140625,#f77189,2,0,dropM,1
4971.759765625,1405.030029296875,846.8400268554688,#f77189,2,0,dropM,1
4962.47998046875,1484.0999755859375,891.0900268554688,#f77189,2,0,dropM,1
3868.199951171875,3391.889892578125,1083.550048828125,#f77189,2,0,dropM,1
4703.7900390625,3490.56005859375,667.1699829101562,#f77189,2,0,dropM,1
4778.47998046875,3498.14990234375,641.7100219726562,#f77189,2,0,dropM,1
5714.080078125,3523.179931640625,701.22998046875,#f77189,2,0,dropM,1
5596.97998046875,752.530029296875,784.4400024414062,#f77189,2,0,dropM,1
5430.2001953125,1904.02001953125,432.239990234375,#f77189,2,0,dropM,1
5460.16015625,1960.0,426.2200012207031,#f77189,2,0,dropM,1
5440.64990234375,1955.219970703125,306.2699890136719,#f77189,2,0,dropM,1
5326.56005859375,3709.25,888.1699829101562,#f77189,2,0,dropM,1
5267.66015625,3797.81005859375,889.5700073242188,#f77189,2,0,dropM,1
3858.639892578125,2251.39990234375,766.0499877929688,#f77189,2,0,dropM,1
4052.179931640625,2345.10009765625,771.3300170898438,#f77189,2,0,dropM,1
3976.510009765625,2351.820068359375,807.8599853515625,#f77189,2,0,dropM,1
3918.199951171875,2303.1201171875,852.0800170898438,#f77189,2,0,dropM,1
4098.4599609375,2309.47998046875,929.3499755859376,#f77189,2,0,dropM,1
4053.02001953125,2455.530029296875,739.3200073242188,#f77189,2,0,dropM,1
4139.7998046875,2410.469970703125,755.719970703125,#f77189,2,0,dropM,1
4042.919921875,2442.239990234375,831.9199829101562,#f77189,2,0,dropM,1
4123.39013671875,2493.02001953125,707.8200073242188,#f77189,2,0,dropM,1
4388.52001953125,2558.699951171875,493.75,#f77189,2,0,dropM,1
4452.47021484375,2457.590087890625,459.8599853515625,#f77189,2,0,dropM,1
4459.3798828125,2467.219970703125,555.3400268554689,#f77189,2,0,dropM,1
4429.2001953125,2583.989990234375,586.780029296875,#f77189,2,0,dropM,1
4495.81005859375,2556.39990234375,663.010009765625,#f77189,2,0,dropM,1
4450.52001953125,2779.340087890625,1077.52001953125,#f77189,2,0,dropM,1
4491.740234375,2831.320068359375,933.2100219726564,#f77189,2,0,dropM,1
2424.31005859375,3143.110107421875,1119.3800048828123,#000000,2,1,dropM,1
5210.10986328125,1854.52001953125,930.739990234375,#f77189,2,0,dropM,1
5309.4501953125,1843.719970703125,1001.6599731445312,#f77189,2,0,dropM,1
5295.509765625,1855.1700439453125,882.5499877929688,#f77189,2,0,dropM,1
5471.39013671875,3041.739990234375,712.6400146484375,#f77189,2,0,dropM,1
5356.5498046875,3038.52001953125,726.5800170898438,#f77189,2,0,dropM,1
5204.759765625,3040.909912109375,744.52001953125,#f77189,2,0,dropM,1
5236.10986328125,2889.10009765625,703.510009765625,#f77189,2,0,dropM,1
5261.169921875,2963.280029296875,708.739990234375,#f77189,2,0,dropM,1
5168.1298828125,3846.389892578125,880.52001953125,#f77189,2,0,dropM,1
5136.5400390625,3775.3798828125,883.2100219726562,#f77189,2,0,dropM,1
5158.77978515625,3706.14990234375,830.2999877929688,#f77189,2,0,dropM,1
3215.889892578125,2678.179931640625,602.3300170898438,#f77189,2,0,dropM,1
3253.6201171875,2707.090087890625,433.6400146484375,#f77189,2,0,dropM,1
3172.530029296875,2644.929931640625,365.55999755859375,#f77189,2,0,dropM,1
3274.8798828125,2657.14990234375,516.3099975585939,#f77189,2,0,dropM,1
3251.669921875,2729.75,692.1400146484375,#f77189,2,0,dropM,1
3142.919921875,2655.2900390625,466.2200012207031,#f77189,2,0,dropM,1
4870.41015625,3340.050048828125,867.280029296875,#f77189,2,0,dropM,1
4894.2998046875,3433.800048828125,917.0700073242188,#f77189,2,0,dropM,1
4771.080078125,3442.5400390625,823.260009765625,#f77189,2,0,dropM,1
4862.8798828125,3442.60009765625,781.3599853515625,#f77189,2,0,dropM,1
5574.89013671875,1582.1700439453125,802.2000122070312,#f77189,2,0,dropM,1
5579.64013671875,1526.050048828125,687.1400146484375,#f77189,2,0,dropM,1
5653.5400390625,1466.8199462890625,768.030029296875,#f77189,2,0,dropM,1
5623.35009765625,1520.4200439453125,822.1199951171875,#f77189,2,0,dropM,1
5693.7099609375,1410.56005859375,878.9400024414062,#f77189,2,0,dropM,1
5576.56982421875,4096.02001953125,645.22998046875,#f77189,2,0,dropM,1
5437.3701171875,3396.110107421875,973.260009765625,#f77189,2,0,dropM,1
4753.64990234375,2249.5,526.6900024414064,#f77189,2,0,dropM,1
4709.7998046875,2156.199951171875,588.77001953125,#f77189,2,0,dropM,1
3446.340087890625,1288.9100341796875,716.010009765625,#f77189,2,0,dropM,1
3348.2099609375,1393.68994140625,746.47998046875,#f77189,2,0,dropM,1
3383.64990234375,1347.1500244140625,863.1799926757812,#f77189,2,0,dropM,1
3498.419921875,1318.280029296875,709.22998046875,#f77189,2,0,dropM,1
3452.719970703125,1327.81005859375,601.1599731445312,#f77189,2,0,dropM,1
3314.7099609375,1274.4599609375,706.8699951171875,#f77189,2,0,dropM,1
3402.800048828125,1343.06005859375,949.97998046875,#f77189,2,0,dropM,1
3364.81005859375,1312.739990234375,777.2000122070312,#f77189,2,0,dropM,1
3260.610107421875,1348.5799560546875,955.260009765625,#f77189,2,0,dropM,1
5086.419921875,882.989990234375,1038.0999755859377,#f77189,2,0,dropM,1
4820.18017578125,3497.85009765625,451.6300048828125,#f77189,2,0,dropM,1
4894.10986328125,3458.639892578125,508.7300109863281,#f77189,2,0,dropM,1
4937.5,3512.7099609375,703.3200073242188,#f77189,2,0,dropM,1
4988.72998046875,3481.2099609375,524.4500122070314,#f77189,2,0,dropM,1
4915.4599609375,3491.590087890625,604.5900268554688,#f77189,2,0,dropM,1
5029.81005859375,3603.72998046875,457.1900024414063,#f77189,2,0,dropM,1
5024.83984375,3587.760009765625,580.530029296875,#f77189,2,0,dropM,1
5101.85986328125,3488.300048828125,495.9800109863281,#f77189,2,0,dropM,1
5018.02001953125,3529.969970703125,446.05999755859375,#f77189,2,0,dropM,1
4538.8798828125,1770.6500244140625,675.0700073242188,#f77189,2,0,dropM,1
3663.989990234375,1843.8699951171875,434.5400085449219,#f77189,2,0,dropM,1
3616.06005859375,1723.52001953125,488.7799987792969,#f77189,2,0,dropM,1
3219.699951171875,2293.679931640625,899.8599853515625,#f77189,2,0,dropM,1
3252.280029296875,2385.9599609375,974.7999877929688,#f77189,2,0,dropM,1
3333.570068359375,2335.070068359375,981.9000244140624,#f77189,2,0,dropM,1
3251.02001953125,2344.139892578125,814.3900146484375,#f77189,2,0,dropM,1
3344.93994140625,2294.2099609375,1032.469970703125,#f77189,2,0,dropM,1
4808.18994140625,2804.7099609375,524.5999755859375,#f77189,2,0,dropM,1
4762.31005859375,2753.739990234375,581.8099975585938,#f77189,2,0,dropM,1
4720.68017578125,2756.199951171875,731.2899780273438,#f77189,2,0,dropM,1
4044.590087890625,4160.52978515625,198.16000366210938,#000000,2,1,dropM,1
4633.72998046875,3142.860107421875,455.7099914550781,#f77189,2,0,dropM,1
4521.5400390625,3067.409912109375,466.8999938964844,#f77189,2,0,dropM,1
4448.06005859375,3084.510009765625,337.7099914550781,#f77189,2,0,dropM,1
4549.0,3187.510009765625,423.0799865722656,#f77189,2,0,dropM,1
4557.81005859375,2985.090087890625,366.0299987792969,#f77189,2,0,dropM,1
4606.56005859375,3101.070068359375,602.780029296875,#f77189,2,0,dropM,1
4562.47021484375,3195.159912109375,589.0,#f77189,2,0,dropM,1
4647.66015625,3254.919921875,427.6199951171875,#f77189,2,0,dropM,1
5024.669921875,3475.719970703125,1030.02001953125,#f77189,2,0,dropM,1
3816.25,2739.179931640625,460.5899963378906,#f77189,2,0,dropM,1
3845.030029296875,2637.239990234375,555.1300048828125,#f77189,2,0,dropM,1
4439.10009765625,3575.530029296875,528.52001953125,#f77189,2,0,dropM,1
4516.5400390625,3594.18994140625,607.530029296875,#f77189,2,0,dropM,1
3531.64990234375,2680.2900390625,894.77001953125,#f77189,2,0,dropM,1
3576.449951171875,2729.469970703125,873.0599975585938,#f77189,2,0,dropM,1
3679.340087890625,2655.800048828125,794.0399780273438,#f77189,2,0,dropM,1
5463.259765625,1022.3699951171876,676.739990234375,#f77189,2,0,dropM,1
5394.3798828125,1021.2899780273438,640.4199829101562,#f77189,2,0,dropM,1
5376.10986328125,1072.8699951171877,558.8599853515625,#f77189,2,0,dropM,1
5133.9501953125,3264.280029296875,693.3400268554688,#f77189,2,0,dropM,1
5178.22998046875,3380.409912109375,940.3200073242188,#f77189,2,0,dropM,1
5233.240234375,3446.8798828125,848.780029296875,#f77189,2,0,dropM,1
5048.33984375,3202.760009765625,701.7899780273438,#f77189,2,0,dropM,1
5206.58984375,3312.110107421875,817.239990234375,#f77189,2,0,dropM,1
5144.259765625,3242.780029296875,782.3099975585938,#f77189,2,0,dropM,1
4236.4599609375,918.0599975585938,960.27001953125,#f77189,2,0,dropM,1
4257.72998046875,881.1799926757812,883.0900268554688,#f77189,2,0,dropM,1
4273.830078125,890.6199951171875,795.8099975585938,#f77189,2,0,dropM,1
3547.81005859375,3779.60009765625,665.0800170898438,#f77189,2,0,dropM,1
3593.39990234375,3683.989990234375,675.9199829101562,#f77189,2,0,dropM,1
3584.030029296875,3674.679931640625,582.1199951171875,#f77189,2,0,dropM,1
3511.840087890625,3729.8798828125,808.4099731445312,#f77189,2,0,dropM,1
3574.360107421875,3596.219970703125,626.8400268554688,#f77189,2,0,dropM,1
3652.1298828125,3579.139892578125,735.9199829101562,#f77189,2,0,dropM,1
5147.18017578125,1663.1700439453125,847.719970703125,#f77189,2,0,dropM,1
5078.330078125,1604.6700439453125,944.3699951171876,#f77189,2,0,dropM,1
5026.72998046875,2985.330078125,582.3800048828125,#f77189,2,0,dropM,1
5029.72998046875,3010.800048828125,490.3299865722656,#f77189,2,0,dropM,1
4945.89990234375,3003.0,713.7899780273438,#f77189,2,0,dropM,1
4119.330078125,4184.080078125,688.5499877929688,#f77189,2,0,dropM,1
2876.25,2763.85009765625,943.5399780273438,#f77189,2,0,dropM,1
2975.9599609375,2626.580078125,863.9500122070312,#f77189,2,0,dropM,1
2985.330078125,2611.679931640625,965.3900146484376,#f77189,2,0,dropM,1
2909.8701171875,2641.179931640625,926.3900146484376,#f77189,2,0,dropM,1
2797.669921875,2732.590087890625,1048.760009765625,#f77189,2,0,dropM,1
4257.419921875,2453.179931640625,886.030029296875,#f77189,2,0,dropM,1
3326.47998046875,1723.2099609375,615.4199829101562,#f77189,2,0,dropM,1
5556.93017578125,2439.77001953125,741.4099731445312,#f77189,2,0,dropM,1
5767.509765625,2423.389892578125,808.5599975585938,#f77189,2,0,dropM,1
5626.9599609375,2361.800048828125,830.8699951171875,#f77189,2,0,dropM,1
5739.419921875,2341.68994140625,721.1400146484375,#f77189,2,0,dropM,1
4520.33984375,4107.35986328125,932.3400268554688,#f77189,2,0,dropM,1
4456.52978515625,4006.81005859375,907.239990234375,#f77189,2,0,dropM,1
4518.06982421875,4023.489990234375,846.1199951171875,#f77189,2,0,dropM,1
3352.64990234375,1874.31005859375,911.1300048828124,#f77189,2,0,dropM,1
3419.77001953125,1857.6099853515625,883.0999755859375,#f77189,2,0,dropM,1
3243.780029296875,1797.02001953125,938.27001953125,#f77189,2,0,dropM,1
3287.530029296875,1881.1600341796875,904.9600219726564,#f77189,2,0,dropM,1
4654.0,2546.5,914.010009765625,#f77189,2,0,dropM,1
4669.22021484375,2530.929931640625,993.9299926757812,#f77189,2,0,dropM,1
4707.02978515625,2582.300048828125,831.02001953125,#f77189,2,0,dropM,1
4717.5,2694.860107421875,842.0700073242188,#f77189,2,0,dropM,1
2541.5400390625,3019.8701171875,291.55999755859375,#000000,2,1,dropM,1
4444.7900390625,964.8400268554688,769.280029296875,#f77189,2,0,dropM,1
4395.1298828125,931.27001953125,686.6099853515625,#f77189,2,0,dropM,1
4411.9599609375,917.1699829101564,583.8599853515625,#f77189,2,0,dropM,1
3398.27001953125,2854.320068359375,428.20001220703125,#f77189,2,0,dropM,1
3510.77001953125,2935.6201171875,526.1599731445314,#f77189,2,0,dropM,1
3415.679931640625,2826.2099609375,517.7000122070314,#f77189,2,0,dropM,1
5054.25,2325.77001953125,688.2999877929688,#f77189,2,0,dropM,1
5107.759765625,2427.199951171875,711.0800170898438,#f77189,2,0,dropM,1
4976.759765625,2425.550048828125,808.7000122070312,#f77189,2,0,dropM,1
4894.009765625,2307.919921875,578.6900024414062,#f77189,2,0,dropM,1
5082.33984375,2254.090087890625,676.010009765625,#f77189,2,0,dropM,1
5102.31005859375,2316.639892578125,778.1199951171875,#f77189,2,0,dropM,1
5688.47998046875,893.3599853515625,899.780029296875,#f77189,2,0,dropM,1
5627.52978515625,939.530029296875,723.4299926757812,#f77189,2,0,dropM,1
5691.81982421875,909.97998046875,793.9199829101562,#f77189,2,0,dropM,1
5683.4599609375,1015.8800048828124,570.8300170898438,#f77189,2,0,dropM,1
5719.68994140625,966.6900024414064,883.9600219726562,#f77189,2,0,dropM,1
5744.080078125,1112.0899658203123,663.780029296875,#f77189,2,0,dropM,1
5671.06982421875,1001.5800170898438,476.5199890136719,#f77189,2,0,dropM,1
5615.85009765625,893.3699951171875,1003.7100219726564,#f77189,2,0,dropM,1
5728.56982421875,3021.699951171875,1066.02001953125,#f77189,2,0,dropM,1
5745.97998046875,3108.340087890625,1055.8499755859377,#000000,2,1,dropM,1
5728.35009765625,2956.489990234375,930.030029296875,#f77189,2,0,dropM,1
5758.47021484375,2821.52001953125,885.1599731445312,#f77189,2,0,dropM,1
5737.08984375,2799.639892578125,974.510009765625,#f77189,2,0,dropM,1
5752.580078125,2792.68994140625,1085.300048828125,#000000,2,1,dropM,1
5252.85009765625,2408.389892578125,452.5,#f77189,2,0,dropM,1
5189.52001953125,2366.260009765625,378.8999938964844,#f77189,2,0,dropM,1
5133.740234375,2314.2900390625,460.9400024414063,#f77189,2,0,dropM,1
5208.2900390625,2342.72998046875,606.719970703125,#f77189,2,0,dropM,1
5150.0,2326.830078125,295.8399963378906,#f77189,2,0,dropM,1
5303.56005859375,2385.43994140625,546.1900024414064,#f77189,2,0,dropM,1
5237.16015625,2327.43994140625,487.6600036621094,#f77189,2,0,dropM,1
4007.429931640625,1892.550048828125,942.9199829101564,#f77189,2,0,dropM,1
4048.739990234375,1943.5799560546875,968.6300048828124,#f77189,2,0,dropM,1
3749.830078125,2840.320068359375,510.1700134277344,#f77189,2,0,dropM,1
3705.330078125,2747.449951171875,543.0,#f77189,2,0,dropM,1
3589.590087890625,2674.52001953125,433.6900024414063,#f77189,2,0,dropM,1
3621.4599609375,2596.679931640625,533.4199829101564,#f77189,2,0,dropM,1
3600.889892578125,2685.5,518.7000122070314,#f77189,2,0,dropM,1
3684.909912109375,2687.570068359375,392.0199890136719,#f77189,2,0,dropM,1
3607.85009765625,2769.010009765625,553.8300170898439,#f77189,2,0,dropM,1
3564.5,2741.169921875,679.9099731445312,#f77189,2,0,dropM,1
3650.570068359375,2838.6201171875,546.5399780273439,#f77189,2,0,dropM,1
4623.10009765625,1143.739990234375,711.1300048828125,#f77189,2,0,dropM,1
4549.81982421875,1050.4200439453123,833.260009765625,#f77189,2,0,dropM,1
4747.919921875,1115.6700439453123,724.989990234375,#f77189,2,0,dropM,1
4695.56982421875,1174.5400390625,673.77001953125,#f77189,2,0,dropM,1
4601.14990234375,933.22998046875,817.4400024414062,#f77189,2,0,dropM,1
3379.35009765625,2995.320068359375,519.6799926757814,#f77189,2,0,dropM,1
3425.639892578125,2922.14990234375,463.8599853515625,#f77189,2,0,dropM,1
3352.489990234375,3020.02001953125,676.280029296875,#f77189,2,0,dropM,1
3311.840087890625,3007.800048828125,594.1599731445312,#f77189,2,0,dropM,1
3472.030029296875,3170.14990234375,548.989990234375,#f77189,2,0,dropM,1
3423.360107421875,3003.820068359375,602.8400268554688,#f77189,2,0,dropM,1
3401.580078125,3101.31005859375,463.05999755859375,#f77189,2,0,dropM,1
3465.2099609375,3124.830078125,597.1099853515625,#f77189,2,0,dropM,1
3684.25,2925.080078125,954.530029296875,#f77189,2,0,dropM,1
3764.610107421875,2990.969970703125,942.5599975585938,#f77189,2,0,dropM,1
3769.0400390625,2969.679931640625,1047.1800537109377,#f77189,2,0,dropM,1
4319.66015625,3155.97998046875,629.5,#f77189,2,0,dropM,1
4435.009765625,3195.840087890625,585.260009765625,#f77189,2,0,dropM,1
4347.22021484375,3271.3701171875,696.7000122070312,#f77189,2,0,dropM,1
4361.31982421875,3266.260009765625,805.3400268554688,#f77189,2,0,dropM,1
4430.169921875,3266.75,709.27001953125,#f77189,2,0,dropM,1
4383.43994140625,3364.530029296875,744.219970703125,#f77189,2,0,dropM,1
4465.2998046875,3387.590087890625,782.8400268554688,#f77189,2,0,dropM,1
4533.080078125,3224.449951171875,896.5599975585938,#f77189,2,0,dropM,1
4491.080078125,3285.919921875,793.1400146484375,#f77189,2,0,dropM,1
4206.02978515625,1416.02001953125,457.6300048828125,#f77189,2,0,dropM,1
4157.85986328125,1376.8399658203125,330.05999755859375,#f77189,2,0,dropM,1
3942.25,3514.1298828125,465.8299865722656,#f77189,2,0,dropM,1
4014.1298828125,3466.219970703125,398.1499938964844,#f77189,2,0,dropM,1
4737.0,2094.239990234375,782.5399780273438,#f77189,2,0,dropM,1
4761.2001953125,2201.860107421875,816.8900146484375,#f77189,2,0,dropM,1
5684.7998046875,2473.7099609375,501.1199951171875,#f77189,2,0,dropM,1
5719.740234375,2486.2099609375,605.6099853515625,#f77189,2,0,dropM,1
5592.990234375,2458.179931640625,507.2200012207031,#f77189,2,0,dropM,1
3861.3701171875,3714.409912109375,495.0499877929688,#f77189,2,0,dropM,1
3906.550048828125,3638.590087890625,533.9299926757814,#f77189,2,0,dropM,1
3809.139892578125,2055.18994140625,518.5,#f77189,2,0,dropM,1
3867.47998046875,2054.489990234375,422.8500061035156,#f77189,2,0,dropM,1
3835.139892578125,1956.18994140625,536.719970703125,#f77189,2,0,dropM,1
3811.60009765625,2014.489990234375,619.8300170898438,#f77189,2,0,dropM,1
3769.030029296875,2099.52001953125,381.6400146484375,#f77189,2,0,dropM,1
3879.169921875,2024.22998046875,515.9500122070314,#f77189,2,0,dropM,1
4962.60009765625,2780.679931640625,787.02001953125,#f77189,2,0,dropM,1
4954.990234375,2842.3701171875,714.4000244140625,#f77189,2,0,dropM,1
4608.35009765625,3518.4599609375,453.25,#f77189,2,0,dropM,1
4543.93017578125,3455.840087890625,437.0,#f77189,2,0,dropM,1
4497.72021484375,3463.050048828125,525.6699829101564,#f77189,2,0,dropM,1
